alarm_time,alarm_end,duration_h
2020-01-03 04:10:00+00:00,2020-01-03 04:40:00+00:00,0.5
2020-01-03 09:05:00+00:00,2020-01-03 12:10:00+00:00,3.0833333333333335
2020-01-03 16:05:00+00:00,2020-01-03 17:30:00+00:00,1.4166666666666667
2020-01-04 06:40:00+00:00,2020-01-04 08:50:00+00:00,2.1666666666666665
2020-01-04 10:05:00+00:00,2020-01-05 01:00:00+00:00,14.916666666666666
2020-01-05 09:35:00+00:00,2020-01-05 15:05:00+00:00,5.5
2020-01-05 20:05:00+00:00,2020-01-05 20:15:00+00:00,0.16666666666666666
2020-01-06 20:20:00+00:00,2020-01-06 22:30:00+00:00,2.1666666666666665
2020-01-09 06:55:00+00:00,2020-01-09 07:15:00+00:00,0.3333333333333333
2020-01-09 13:25:00+00:00,2020-01-09 21:25:00+00:00,8.0
2020-01-09 23:30:00+00:00,2020-01-10 01:55:00+00:00,2.4166666666666665
2020-01-10 09:00:00+00:00,2020-01-10 19:10:00+00:00,10.166666666666666
2020-01-11 01:15:00+00:00,2020-01-11 07:20:00+00:00,6.083333333333333
2020-01-11 08:55:00+00:00,2020-01-11 13:35:00+00:00,4.666666666666667
2020-01-11 22:00:00+00:00,2020-01-11 22:30:00+00:00,0.5
2020-01-12 17:40:00+00:00,2020-01-13 06:00:00+00:00,12.333333333333334
2020-01-15 15:15:00+00:00,2020-01-15 16:45:00+00:00,1.5
2020-01-25 13:00:00+00:00,2020-01-25 13:25:00+00:00,0.4166666666666667
2020-02-02 01:20:00+00:00,2020-02-02 01:50:00+00:00,0.5
2020-02-05 01:40:00+00:00,2020-02-05 03:35:00+00:00,1.9166666666666667
2020-02-06 08:30:00+00:00,2020-02-06 08:50:00+00:00,0.3333333333333333
2020-02-06 18:10:00+00:00,2020-02-07 05:50:00+00:00,11.666666666666666
2020-02-11 01:35:00+00:00,2020-02-11 02:30:00+00:00,0.9166666666666666
2020-02-11 15:25:00+00:00,2020-02-11 15:40:00+00:00,0.25
2020-02-11 17:15:00+00:00,2020-02-11 18:35:00+00:00,1.3333333333333333
2020-02-14 08:20:00+00:00,2020-02-14 08:30:00+00:00,0.16666666666666666
2020-02-19 17:55:00+00:00,2020-02-19 18:15:00+00:00,0.3333333333333333
2020-02-20 07:45:00+00:00,2020-02-20 08:25:00+00:00,0.6666666666666666
2020-02-21 09:00:00+00:00,2020-02-21 09:50:00+00:00,0.8333333333333334
2020-02-25 19:45:00+00:00,2020-02-25 20:00:00+00:00,0.25
2020-03-02 20:40:00+00:00,2020-03-02 21:00:00+00:00,0.3333333333333333
2020-03-02 23:15:00+00:00,2020-03-03 01:45:00+00:00,2.5
2020-03-03 03:50:00+00:00,2020-03-03 08:35:00+00:00,4.75
2020-03-03 11:55:00+00:00,2020-03-03 20:05:00+00:00,8.166666666666666
2020-03-05 05:05:00+00:00,2020-03-05 09:00:00+00:00,3.9166666666666665
2020-03-06 18:30:00+00:00,2020-03-06 19:05:00+00:00,0.5833333333333334
2020-03-07 01:40:00+00:00,2020-03-07 02:25:00+00:00,0.75
2020-03-07 11:35:00+00:00,2020-03-07 12:00:00+00:00,0.4166666666666667
2020-03-07 15:35:00+00:00,2020-03-07 15:55:00+00:00,0.3333333333333333
2020-03-12 21:10:00+00:00,2020-03-12 22:30:00+00:00,1.3333333333333333
2020-03-13 04:25:00+00:00,2020-03-13 04:50:00+00:00,0.4166666666666667
2020-03-15 09:45:00+00:00,2020-03-15 17:10:00+00:00,7.416666666666667
2020-03-15 20:40:00+00:00,2020-03-16 05:10:00+00:00,8.5
2020-03-16 09:15:00+00:00,2020-03-16 10:45:00+00:00,1.5
2020-03-16 16:45:00+00:00,2020-03-16 22:40:00+00:00,5.916666666666667
2020-03-17 01:20:00+00:00,2020-03-17 07:35:00+00:00,6.25
2020-03-17 15:15:00+00:00,2020-03-17 15:50:00+00:00,0.5833333333333334
2020-03-17 20:35:00+00:00,2020-03-18 09:15:00+00:00,12.666666666666666
2020-03-19 02:00:00+00:00,2020-03-19 19:50:00+00:00,17.833333333333332
2020-03-21 04:45:00+00:00,2020-03-21 14:15:00+00:00,9.5
2020-03-24 23:20:00+00:00,2020-03-24 23:25:00+00:00,0.08333333333333333
2020-03-25 14:00:00+00:00,2020-03-25 15:50:00+00:00,1.8333333333333333
2020-03-26 05:55:00+00:00,2020-03-26 06:15:00+00:00,0.3333333333333333
2020-03-27 15:25:00+00:00,2020-03-27 16:20:00+00:00,0.9166666666666666
2020-03-28 04:15:00+00:00,2020-03-28 07:50:00+00:00,3.5833333333333335
2020-03-29 02:00:00+00:00,2020-03-29 07:00:00+00:00,5.0
2020-03-29 14:20:00+00:00,2020-03-29 16:35:00+00:00,2.25
2020-03-31 07:35:00+00:00,2020-03-31 08:10:00+00:00,0.5833333333333334
2020-04-07 03:35:00+00:00,2020-04-07 05:00:00+00:00,1.4166666666666667
2020-04-13 17:35:00+00:00,2020-04-14 03:15:00+00:00,9.666666666666666
2020-04-14 14:20:00+00:00,2020-04-14 19:05:00+00:00,4.75
2020-04-15 00:05:00+00:00,2020-04-15 04:40:00+00:00,4.583333333333333
2020-04-24 19:00:00+00:00,2020-04-24 19:40:00+00:00,0.6666666666666666
2020-04-27 19:40:00+00:00,2020-04-27 19:50:00+00:00,0.16666666666666666
2020-04-28 06:10:00+00:00,2020-04-28 06:35:00+00:00,0.4166666666666667
2020-04-28 11:35:00+00:00,2020-04-28 12:20:00+00:00,0.75
2020-05-07 13:15:00+00:00,2020-05-07 13:55:00+00:00,0.6666666666666666
2020-05-08 05:40:00+00:00,2020-05-08 06:45:00+00:00,1.0833333333333333
2020-05-13 00:40:00+00:00,2020-05-13 01:25:00+00:00,0.75
2020-05-22 11:00:00+00:00,2020-05-22 11:50:00+00:00,0.8333333333333334
2020-05-24 05:40:00+00:00,2020-05-24 06:40:00+00:00,1.0
2020-05-26 12:30:00+00:00,2020-05-26 19:35:00+00:00,7.083333333333333
2020-05-28 03:40:00+00:00,2020-05-28 04:45:00+00:00,1.0833333333333333
2020-06-04 21:45:00+00:00,2020-06-04 22:20:00+00:00,0.5833333333333334
2020-06-05 14:20:00+00:00,2020-06-05 16:10:00+00:00,1.8333333333333333
2020-06-16 17:50:00+00:00,2020-06-16 19:05:00+00:00,1.25
2020-06-16 21:45:00+00:00,2020-06-16 21:55:00+00:00,0.16666666666666666
2020-06-29 12:35:00+00:00,2020-06-29 14:00:00+00:00,1.4166666666666667
2020-07-04 13:35:00+00:00,2020-07-04 14:10:00+00:00,0.5833333333333334
2020-07-04 16:10:00+00:00,2020-07-04 17:20:00+00:00,1.1666666666666667
2020-07-04 20:00:00+00:00,2020-07-04 21:30:00+00:00,1.5
2020-07-08 03:50:00+00:00,2020-07-08 04:50:00+00:00,1.0
2020-07-13 04:10:00+00:00,2020-07-13 05:15:00+00:00,1.0833333333333333
2020-07-13 07:05:00+00:00,2020-07-13 08:45:00+00:00,1.6666666666666667
2020-07-13 15:35:00+00:00,2020-07-13 17:05:00+00:00,1.5
2020-07-14 13:30:00+00:00,2020-07-14 16:20:00+00:00,2.8333333333333335
2020-07-14 19:25:00+00:00,2020-07-14 21:00:00+00:00,1.5833333333333333
2020-07-22 07:20:00+00:00,2020-07-22 09:10:00+00:00,1.8333333333333333
2020-07-23 06:05:00+00:00,2020-07-23 08:25:00+00:00,2.3333333333333335
2020-07-24 14:35:00+00:00,2020-07-24 15:00:00+00:00,0.4166666666666667
2020-07-27 10:30:00+00:00,2020-07-27 14:05:00+00:00,3.5833333333333335
2020-07-30 10:50:00+00:00,2020-07-30 13:00:00+00:00,2.1666666666666665
2020-08-06 18:05:00+00:00,2020-08-06 18:30:00+00:00,0.4166666666666667
2020-08-08 21:40:00+00:00,2020-08-08 21:50:00+00:00,0.16666666666666666
2020-08-09 13:05:00+00:00,2020-08-09 14:15:00+00:00,1.1666666666666667
2020-08-09 18:05:00+00:00,2020-08-09 19:30:00+00:00,1.4166666666666667
2020-08-12 14:50:00+00:00,2020-08-12 15:00:00+00:00,0.16666666666666666
2020-08-18 07:10:00+00:00,2020-08-18 08:15:00+00:00,1.0833333333333333
2020-09-24 06:50:00+00:00,2020-09-24 07:55:00+00:00,1.0833333333333333
2020-09-24 09:20:00+00:00,2020-09-24 12:20:00+00:00,3.0
2020-09-28 05:10:00+00:00,2020-09-28 06:25:00+00:00,1.25
2020-10-02 23:15:00+00:00,2020-10-03 01:00:00+00:00,1.75
2020-10-12 11:55:00+00:00,2020-10-12 15:45:00+00:00,3.8333333333333335
2020-10-18 18:50:00+00:00,2020-10-18 19:55:00+00:00,1.0833333333333333
2020-10-19 19:05:00+00:00,2020-10-19 21:35:00+00:00,2.5
2020-10-21 01:00:00+00:00,2020-10-21 03:40:00+00:00,2.6666666666666665
2020-10-22 02:05:00+00:00,2020-10-22 03:35:00+00:00,1.5
2020-10-23 20:10:00+00:00,2020-10-23 22:00:00+00:00,1.8333333333333333
2020-10-24 01:30:00+00:00,2020-10-24 05:50:00+00:00,4.333333333333333
2020-10-24 13:50:00+00:00,2020-10-24 16:05:00+00:00,2.25
2020-10-29 08:20:00+00:00,2020-10-29 09:00:00+00:00,0.6666666666666666
2020-11-06 18:00:00+00:00,2020-11-06 18:10:00+00:00,0.16666666666666666
2020-11-07 16:50:00+00:00,2020-11-07 18:40:00+00:00,1.8333333333333333
2020-11-17 01:15:00+00:00,2020-11-17 01:55:00+00:00,0.6666666666666666
2020-11-18 16:25:00+00:00,2020-11-18 23:35:00+00:00,7.166666666666667
2020-11-20 17:45:00+00:00,2020-11-20 19:55:00+00:00,2.1666666666666665
2020-11-21 12:20:00+00:00,2020-11-21 16:15:00+00:00,3.9166666666666665
2020-11-24 17:40:00+00:00,2020-11-24 18:55:00+00:00,1.25
2020-11-25 09:25:00+00:00,2020-11-25 11:25:00+00:00,2.0
2020-11-25 14:20:00+00:00,2020-11-25 16:25:00+00:00,2.0833333333333335
2020-11-30 13:30:00+00:00,2020-11-30 14:50:00+00:00,1.3333333333333333
2020-12-13 13:15:00+00:00,2020-12-13 13:30:00+00:00,0.25
2020-12-16 17:40:00+00:00,2020-12-16 18:00:00+00:00,0.3333333333333333
2020-12-16 19:15:00+00:00,2020-12-16 20:10:00+00:00,0.9166666666666666
2020-12-21 09:10:00+00:00,2020-12-21 10:15:00+00:00,1.0833333333333333
2020-12-26 05:10:00+00:00,2020-12-26 05:40:00+00:00,0.5
2020-12-26 11:50:00+00:00,2020-12-26 13:00:00+00:00,1.1666666666666667
2020-12-26 18:15:00+00:00,2020-12-26 22:50:00+00:00,4.583333333333333
2021-01-12 17:30:00+00:00,2021-01-12 17:50:00+00:00,0.3333333333333333
2021-01-18 07:10:00+00:00,2021-01-18 09:55:00+00:00,2.75
2021-01-18 18:00:00+00:00,2021-01-19 05:35:00+00:00,11.583333333333334
2021-01-19 08:20:00+00:00,2021-01-19 11:45:00+00:00,3.4166666666666665
2021-01-26 03:55:00+00:00,2021-01-26 07:20:00+00:00,3.4166666666666665
2021-01-29 16:10:00+00:00,2021-01-29 18:10:00+00:00,2.0
2021-02-03 15:35:00+00:00,2021-02-03 23:45:00+00:00,8.166666666666666
2021-02-15 04:45:00+00:00,2021-02-15 07:00:00+00:00,2.25
2021-02-18 22:25:00+00:00,2021-02-18 23:35:00+00:00,1.1666666666666667
2021-02-21 13:00:00+00:00,2021-02-21 14:00:00+00:00,1.0
2021-03-03 12:05:00+00:00,2021-03-03 13:35:00+00:00,1.5
2021-03-05 17:00:00+00:00,2021-03-05 18:05:00+00:00,1.0833333333333333
2021-03-05 21:05:00+00:00,2021-03-05 21:10:00+00:00,0.08333333333333333
2021-03-06 05:30:00+00:00,2021-03-06 06:15:00+00:00,0.75
2021-03-06 18:05:00+00:00,2021-03-06 18:30:00+00:00,0.4166666666666667
2021-03-07 03:40:00+00:00,2021-03-07 03:45:00+00:00,0.08333333333333333
2021-03-09 09:45:00+00:00,2021-03-10 08:05:00+00:00,22.333333333333332
2021-03-10 15:00:00+00:00,2021-03-10 16:35:00+00:00,1.5833333333333333
2021-03-10 22:00:00+00:00,2021-03-11 21:45:00+00:00,23.75
2021-03-12 05:00:00+00:00,2021-03-12 08:35:00+00:00,3.5833333333333335
2021-03-12 14:55:00+00:00,2021-03-12 21:15:00+00:00,6.333333333333333
2021-03-13 02:45:00+00:00,2021-03-14 00:20:00+00:00,21.583333333333332
2021-03-14 06:30:00+00:00,2021-03-14 08:50:00+00:00,2.3333333333333335
2021-03-14 11:25:00+00:00,2021-03-14 17:40:00+00:00,6.25
2021-03-14 23:35:00+00:00,2021-03-15 01:40:00+00:00,2.0833333333333335
2021-03-15 22:40:00+00:00,2021-03-17 20:45:00+00:00,46.083333333333336
2021-03-18 09:05:00+00:00,2021-03-18 09:50:00+00:00,0.75
2021-03-18 16:55:00+00:00,2021-03-19 08:00:00+00:00,15.083333333333334
2021-03-24 06:30:00+00:00,2021-03-24 06:35:00+00:00,0.08333333333333333
2021-03-24 08:15:00+00:00,2021-03-24 08:30:00+00:00,0.25
2021-03-24 11:15:00+00:00,2021-03-24 12:10:00+00:00,0.9166666666666666
2021-03-24 19:30:00+00:00,2021-03-24 20:50:00+00:00,1.3333333333333333
2021-03-24 22:55:00+00:00,2021-03-24 23:30:00+00:00,0.5833333333333334
2021-03-25 02:20:00+00:00,2021-03-25 03:55:00+00:00,1.5833333333333333
2021-03-25 05:35:00+00:00,2021-03-25 07:15:00+00:00,1.6666666666666667
2021-03-25 09:00:00+00:00,2021-03-25 15:40:00+00:00,6.666666666666667
2021-04-01 13:40:00+00:00,2021-04-01 14:50:00+00:00,1.1666666666666667
2021-04-04 11:50:00+00:00,2021-04-04 20:45:00+00:00,8.916666666666666
2021-04-10 13:25:00+00:00,2021-04-10 14:25:00+00:00,1.0
2021-04-11 17:50:00+00:00,2021-04-11 18:35:00+00:00,0.75
2021-04-17 15:05:00+00:00,2021-04-17 15:55:00+00:00,0.8333333333333334
2021-04-21 01:40:00+00:00,2021-04-21 01:45:00+00:00,0.08333333333333333
2021-04-28 22:55:00+00:00,2021-04-29 09:30:00+00:00,10.583333333333334
2021-04-30 09:05:00+00:00,2021-04-30 09:40:00+00:00,0.5833333333333334
2021-04-30 11:00:00+00:00,2021-04-30 11:55:00+00:00,0.9166666666666666
2021-05-06 01:40:00+00:00,2021-05-06 01:50:00+00:00,0.16666666666666666
2021-05-11 09:05:00+00:00,2021-05-11 09:45:00+00:00,0.6666666666666666
2021-05-26 11:50:00+00:00,2021-05-26 12:35:00+00:00,0.75
2021-06-04 08:05:00+00:00,2021-06-04 08:45:00+00:00,0.6666666666666666
2021-06-11 12:50:00+00:00,2021-06-11 16:45:00+00:00,3.9166666666666665
2021-06-11 20:50:00+00:00,2021-06-11 22:45:00+00:00,1.9166666666666667
2021-06-12 11:45:00+00:00,2021-06-12 13:40:00+00:00,1.9166666666666667
2021-06-21 20:55:00+00:00,2021-06-21 21:00:00+00:00,0.08333333333333333
2021-06-23 14:15:00+00:00,2021-06-23 15:05:00+00:00,0.8333333333333334
2021-06-23 17:50:00+00:00,2021-06-23 19:10:00+00:00,1.3333333333333333
2021-07-05 09:25:00+00:00,2021-07-05 10:30:00+00:00,1.0833333333333333
2021-07-07 08:45:00+00:00,2021-07-07 09:50:00+00:00,1.0833333333333333
2021-07-07 12:25:00+00:00,2021-07-07 13:35:00+00:00,1.1666666666666667
2021-07-10 15:40:00+00:00,2021-07-10 15:55:00+00:00,0.25
2021-07-12 15:15:00+00:00,2021-07-12 15:35:00+00:00,0.3333333333333333
2021-07-13 09:10:00+00:00,2021-07-13 09:35:00+00:00,0.4166666666666667
2021-07-13 20:35:00+00:00,2021-07-13 21:00:00+00:00,0.4166666666666667
2021-07-24 17:15:00+00:00,2021-07-24 19:10:00+00:00,1.9166666666666667
2021-07-28 15:10:00+00:00,2021-07-28 17:10:00+00:00,2.0
2021-08-06 12:10:00+00:00,2021-08-06 14:25:00+00:00,2.25
2021-08-06 16:30:00+00:00,2021-08-06 17:05:00+00:00,0.5833333333333334
2021-08-17 04:35:00+00:00,2021-08-17 07:15:00+00:00,2.6666666666666665
2021-08-17 20:40:00+00:00,2021-08-18 00:35:00+00:00,3.9166666666666665
2021-08-18 01:50:00+00:00,2021-08-18 04:10:00+00:00,2.3333333333333335
2021-08-18 10:50:00+00:00,2021-08-18 13:50:00+00:00,3.0
2021-08-23 08:25:00+00:00,2021-08-23 08:40:00+00:00,0.25
2021-08-24 00:00:00+00:00,2021-08-24 09:25:00+00:00,9.416666666666666
2021-09-01 08:20:00+00:00,2021-09-01 10:00:00+00:00,1.6666666666666667
2021-09-05 12:40:00+00:00,2021-09-05 14:45:00+00:00,2.0833333333333335
2021-09-11 14:55:00+00:00,2021-09-11 15:45:00+00:00,0.8333333333333334
2021-09-11 17:25:00+00:00,2021-09-11 18:45:00+00:00,1.3333333333333333
2021-09-12 09:20:00+00:00,2021-09-12 09:45:00+00:00,0.4166666666666667
2021-09-12 13:00:00+00:00,2021-09-12 21:40:00+00:00,8.666666666666666
2021-09-14 15:00:00+00:00,2021-09-14 17:10:00+00:00,2.1666666666666665
2021-09-15 02:35:00+00:00,2021-09-15 03:00:00+00:00,0.4166666666666667
2021-09-15 04:45:00+00:00,2021-09-15 08:35:00+00:00,3.8333333333333335
2021-09-15 10:15:00+00:00,2021-09-15 16:15:00+00:00,6.0
2021-09-16 06:40:00+00:00,2021-09-16 07:00:00+00:00,0.3333333333333333
2021-09-16 13:20:00+00:00,2021-09-16 14:05:00+00:00,0.75
2021-09-19 11:55:00+00:00,2021-09-19 14:00:00+00:00,2.0833333333333335
2021-09-19 16:25:00+00:00,2021-09-19 17:45:00+00:00,1.3333333333333333
2021-09-24 18:35:00+00:00,2021-09-24 19:15:00+00:00,0.6666666666666666
2021-09-25 04:55:00+00:00,2021-09-25 06:25:00+00:00,1.5
2021-09-26 04:25:00+00:00,2021-09-26 04:55:00+00:00,0.5
2021-10-01 15:50:00+00:00,2021-10-01 16:45:00+00:00,0.9166666666666666
2021-10-02 21:55:00+00:00,2021-10-02 22:05:00+00:00,0.16666666666666666
2021-10-15 13:55:00+00:00,2021-10-15 19:15:00+00:00,5.333333333333333
2021-10-16 17:50:00+00:00,2021-10-16 18:55:00+00:00,1.0833333333333333
2021-10-21 21:25:00+00:00,2021-10-21 22:25:00+00:00,1.0
2021-10-24 19:15:00+00:00,2021-10-24 19:40:00+00:00,0.4166666666666667
2021-10-28 19:15:00+00:00,2021-10-28 21:05:00+00:00,1.8333333333333333
2021-11-22 21:10:00+00:00,2021-11-22 21:35:00+00:00,0.4166666666666667
2021-11-28 06:55:00+00:00,2021-11-28 08:10:00+00:00,1.25
2021-11-30 21:40:00+00:00,2021-11-30 22:00:00+00:00,0.3333333333333333
2021-12-01 08:25:00+00:00,2021-12-01 10:20:00+00:00,1.9166666666666667
2021-12-03 07:40:00+00:00,2021-12-03 08:45:00+00:00,1.0833333333333333
2021-12-03 15:15:00+00:00,2021-12-03 16:40:00+00:00,1.4166666666666667
2021-12-03 23:15:00+00:00,2021-12-04 01:25:00+00:00,2.1666666666666665
2021-12-05 19:45:00+00:00,2021-12-05 22:55:00+00:00,3.1666666666666665
2021-12-06 03:35:00+00:00,2021-12-06 15:10:00+00:00,11.583333333333334
2021-12-06 17:45:00+00:00,2021-12-08 08:55:00+00:00,39.166666666666664
2021-12-08 22:15:00+00:00,2021-12-08 22:25:00+00:00,0.16666666666666666
2021-12-08 23:50:00+00:00,2021-12-09 00:25:00+00:00,0.5833333333333334
2021-12-11 08:55:00+00:00,2021-12-11 09:45:00+00:00,0.8333333333333334
2021-12-14 07:25:00+00:00,2021-12-14 08:30:00+00:00,1.0833333333333333
2021-12-14 12:20:00+00:00,2021-12-14 15:05:00+00:00,2.75
2021-12-15 06:05:00+00:00,2021-12-15 07:05:00+00:00,1.0
2021-12-17 05:30:00+00:00,2021-12-17 05:55:00+00:00,0.4166666666666667
2021-12-17 12:00:00+00:00,2021-12-17 12:20:00+00:00,0.3333333333333333
2021-12-17 15:20:00+00:00,2021-12-17 18:45:00+00:00,3.4166666666666665
2021-12-18 03:40:00+00:00,2021-12-18 05:30:00+00:00,1.8333333333333333
2021-12-19 18:30:00+00:00,2021-12-19 22:00:00+00:00,3.5
2021-12-20 17:35:00+00:00,2021-12-20 18:25:00+00:00,0.8333333333333334
2021-12-22 01:00:00+00:00,2021-12-22 03:10:00+00:00,2.1666666666666665
2021-12-22 04:55:00+00:00,2021-12-22 07:10:00+00:00,2.25
2021-12-22 16:00:00+00:00,2021-12-22 17:00:00+00:00,1.0
2021-12-25 12:00:00+00:00,2021-12-25 12:40:00+00:00,0.6666666666666666
2021-12-29 23:35:00+00:00,2021-12-29 23:55:00+00:00,0.3333333333333333
2021-12-30 03:05:00+00:00,2021-12-30 03:35:00+00:00,0.5
2021-12-30 09:05:00+00:00,2021-12-30 10:50:00+00:00,1.75
2021-12-30 15:20:00+00:00,2021-12-30 17:05:00+00:00,1.75
2021-12-31 04:55:00+00:00,2021-12-31 09:30:00+00:00,4.583333333333333
2021-12-31 12:00:00+00:00,2021-12-31 12:10:00+00:00,0.16666666666666666
2021-12-31 13:35:00+00:00,2021-12-31 16:10:00+00:00,2.5833333333333335
2021-12-31 18:00:00+00:00,2022-01-01 11:50:00+00:00,17.833333333333332
2022-01-01 13:05:00+00:00,2022-01-01 15:10:00+00:00,2.0833333333333335
2022-01-01 17:40:00+00:00,2022-01-06 08:55:00+00:00,111.25
2022-01-06 10:10:00+00:00,2022-01-06 14:00:00+00:00,3.8333333333333335
2022-01-06 18:10:00+00:00,2022-01-06 19:45:00+00:00,1.5833333333333333
2022-01-13 00:45:00+00:00,2022-01-13 00:55:00+00:00,0.16666666666666666
2022-01-13 02:10:00+00:00,2022-01-13 06:25:00+00:00,4.25
2022-01-15 03:45:00+00:00,2022-01-15 04:50:00+00:00,1.0833333333333333
2022-01-21 05:20:00+00:00,2022-01-21 07:55:00+00:00,2.5833333333333335
2022-02-16 10:45:00+00:00,2022-02-16 11:15:00+00:00,0.5
2022-02-16 14:45:00+00:00,2022-02-16 16:20:00+00:00,1.5833333333333333
2022-02-18 12:55:00+00:00,2022-02-18 13:35:00+00:00,0.6666666666666666
2022-02-19 05:15:00+00:00,2022-02-19 05:35:00+00:00,0.3333333333333333
2022-02-19 09:50:00+00:00,2022-02-19 10:25:00+00:00,0.5833333333333334
2022-02-21 16:30:00+00:00,2022-02-21 17:35:00+00:00,1.0833333333333333
2022-03-08 03:10:00+00:00,2022-03-08 03:45:00+00:00,0.5833333333333334
2022-03-10 01:50:00+00:00,2022-03-10 04:30:00+00:00,2.6666666666666665
2022-03-16 09:15:00+00:00,2022-03-16 11:25:00+00:00,2.1666666666666665
2022-03-20 11:10:00+00:00,2022-03-20 11:55:00+00:00,0.75
2022-03-20 15:10:00+00:00,2022-03-20 15:40:00+00:00,0.5
2022-03-21 07:05:00+00:00,2022-03-21 09:00:00+00:00,1.9166666666666667
2022-03-22 11:15:00+00:00,2022-03-22 11:35:00+00:00,0.3333333333333333
2022-03-25 17:15:00+00:00,2022-03-25 18:40:00+00:00,1.4166666666666667
2022-04-01 00:55:00+00:00,2022-04-01 02:15:00+00:00,1.3333333333333333
2022-04-01 04:00:00+00:00,2022-04-01 04:50:00+00:00,0.8333333333333334
2022-04-02 00:35:00+00:00,2022-04-02 02:20:00+00:00,1.75
2022-05-01 17:20:00+00:00,2022-05-01 18:05:00+00:00,0.75
2022-05-02 09:00:00+00:00,2022-05-02 09:40:00+00:00,0.6666666666666666
2022-05-02 10:55:00+00:00,2022-05-02 11:45:00+00:00,0.8333333333333334
2022-05-02 22:25:00+00:00,2022-05-02 23:10:00+00:00,0.75
2022-05-03 15:00:00+00:00,2022-05-03 15:45:00+00:00,0.75
2022-05-03 19:35:00+00:00,2022-05-03 21:05:00+00:00,1.5
2022-05-04 10:10:00+00:00,2022-05-04 11:50:00+00:00,1.6666666666666667
2022-05-04 18:15:00+00:00,2022-05-04 19:15:00+00:00,1.0
2022-05-16 19:05:00+00:00,2022-05-16 19:10:00+00:00,0.08333333333333333
2022-05-16 20:20:00+00:00,2022-05-16 20:25:00+00:00,0.08333333333333333
2022-05-29 13:55:00+00:00,2022-05-29 18:15:00+00:00,4.333333333333333
2022-06-16 17:45:00+00:00,2022-06-16 18:35:00+00:00,0.8333333333333334
2022-07-03 11:30:00+00:00,2022-07-03 13:35:00+00:00,2.0833333333333335
2022-07-05 15:55:00+00:00,2022-07-05 16:05:00+00:00,0.16666666666666666
2022-07-05 19:40:00+00:00,2022-07-05 20:50:00+00:00,1.1666666666666667
2022-07-07 18:10:00+00:00,2022-07-07 19:10:00+00:00,1.0
2022-08-04 08:40:00+00:00,2022-08-04 10:00:00+00:00,1.3333333333333333
2022-08-05 21:15:00+00:00,2022-08-05 21:20:00+00:00,0.08333333333333333
2022-08-16 14:20:00+00:00,2022-08-16 16:45:00+00:00,2.4166666666666665
2022-08-23 06:45:00+00:00,2022-08-23 07:45:00+00:00,1.0
2022-08-23 14:55:00+00:00,2022-08-23 19:05:00+00:00,4.166666666666667
2022-09-03 12:00:00+00:00,2022-09-03 13:15:00+00:00,1.25
2022-09-03 15:35:00+00:00,2022-09-03 16:55:00+00:00,1.3333333333333333
2022-09-09 15:05:00+00:00,2022-09-09 18:10:00+00:00,3.0833333333333335
2022-09-09 19:25:00+00:00,2022-09-09 21:40:00+00:00,2.25
2022-09-17 00:20:00+00:00,2022-09-17 04:30:00+00:00,4.166666666666667
2022-10-02 22:30:00+00:00,2022-10-02 23:50:00+00:00,1.3333333333333333
2022-10-04 15:05:00+00:00,2022-10-04 16:40:00+00:00,1.5833333333333333
2022-10-04 23:25:00+00:00,2022-10-05 06:10:00+00:00,6.75
2022-10-05 17:55:00+00:00,2022-10-05 19:45:00+00:00,1.8333333333333333
2022-10-06 13:25:00+00:00,2022-10-06 15:05:00+00:00,1.6666666666666667
2022-10-13 02:40:00+00:00,2022-10-13 06:05:00+00:00,3.4166666666666665
2022-10-15 03:30:00+00:00,2022-10-15 10:00:00+00:00,6.5
2022-10-20 01:35:00+00:00,2022-10-20 13:55:00+00:00,12.333333333333334
2022-10-26 11:50:00+00:00,2022-10-26 13:25:00+00:00,1.5833333333333333
2022-10-26 20:25:00+00:00,2022-10-26 21:45:00+00:00,1.3333333333333333
2022-10-27 10:05:00+00:00,2022-10-27 11:15:00+00:00,1.1666666666666667
2022-11-04 16:50:00+00:00,2022-11-04 17:20:00+00:00,0.5
2022-11-10 20:05:00+00:00,2022-11-10 20:20:00+00:00,0.25
2022-11-12 21:40:00+00:00,2022-11-12 22:00:00+00:00,0.3333333333333333
2022-11-17 17:20:00+00:00,2022-11-17 17:25:00+00:00,0.08333333333333333
2022-11-18 23:20:00+00:00,2022-11-18 23:35:00+00:00,0.25
2022-11-19 04:20:00+00:00,2022-11-19 06:00:00+00:00,1.6666666666666667
2022-11-24 16:20:00+00:00,2022-11-24 18:30:00+00:00,2.1666666666666665
2022-12-01 12:45:00+00:00,2022-12-01 12:50:00+00:00,0.08333333333333333
2022-12-03 05:25:00+00:00,2022-12-03 05:35:00+00:00,0.16666666666666666
2022-12-03 06:50:00+00:00,2022-12-03 08:15:00+00:00,1.4166666666666667
2022-12-04 14:05:00+00:00,2022-12-04 15:30:00+00:00,1.4166666666666667
2022-12-06 00:05:00+00:00,2022-12-06 01:50:00+00:00,1.75
2022-12-07 03:00:00+00:00,2022-12-07 03:55:00+00:00,0.9166666666666666
2022-12-13 07:05:00+00:00,2022-12-13 08:05:00+00:00,1.0
2022-12-16 10:20:00+00:00,2022-12-16 12:30:00+00:00,2.1666666666666665
2022-12-18 14:50:00+00:00,2022-12-18 23:00:00+00:00,8.166666666666666
